episode,reward,score,steps,epsilon,loss_mean,ma100_reward
2612,-1.0613,0,12,0.02,0.022461,2.4917
2613,3.3577,1,47,0.02,0.013783,2.4856
2614,-0.8706,0,24,0.02,0.013324,2.4471
2615,3.4266,1,44,0.02,0.014555,2.4467
2616,3.5978,1,37,0.02,0.019398,2.4568
2617,0.5784,0,34,0.02,0.015317,2.4726
2618,3.6966,1,38,0.02,0.013797,2.5201
2619,-0.5224,0,66,0.02,0.014733,2.5249
2620,4.2069,1,76,0.02,0.016159,2.5174
2621,3.2197,1,69,0.02,0.013889,2.515
2622,2.7987,1,101,0.02,0.01538,2.5013
2623,4.8704,1,85,0.02,0.014869,2.56
2624,3.6275,1,32,0.02,0.009247,2.6063
2625,-0.3127,0,25,0.02,0.013067,2.6123
2626,4.1123,1,56,0.02,0.016595,2.6242
2627,3.1706,1,116,0.02,0.01494,2.6647
2628,0.8185,0,64,0.02,0.015476,2.632
2629,1.4498,0,78,0.02,0.013821,2.6139
2630,-2.4373,0,78,0.02,0.016971,2.5965
2631,0.9941,0,74,0.02,0.015114,2.5696
2632,4.8062,1,47,0.02,0.011485,2.5769
2633,3.4693,1,82,0.02,0.019108,2.5608
2634,2.5347,1,130,0.02,0.015255,2.5342
2635,3.7613,1,61,0.02,0.016515,2.5166
2636,4.7132,1,82,0.02,0.017261,2.5299
2637,3.5492,1,42,0.02,0.014829,2.5247
2638,-1.0,0,1,0.02,0.003998,2.4816
2639,3.7202,1,51,0.02,0.010475,2.5288
2640,3.7761,1,44,0.02,0.016429,2.5587
2641,3.8375,1,38,0.02,0.014295,2.5642
2642,0.8803,0,33,0.02,0.010053,2.528
2643,3.7352,1,56,0.02,0.016517,2.5758
2644,3.4863,1,43,0.02,0.014507,2.5842
2645,-1.6553,0,9,0.02,0.012183,2.512
2646,2.0691,0,112,0.02,0.014016,2.4892
2647,2.8653,1,230,0.02,0.014053,2.4725
2648,1.0735,0,111,0.02,0.014758,2.4537
2649,3.9366,1,43,0.02,0.018713,2.4409
2650,2.4995,1,172,0.02,0.016988,2.4226
2651,-0.1655,0,24,0.02,0.012741,2.3844
2652,0.9734,0,46,0.02,0.014592,2.3708
2653,3.8578,1,78,0.02,0.015221,2.3752
2654,-1.1075,0,13,0.02,0.012666,2.3589
2655,4.172,1,44,0.02,0.01924,2.411
2656,-1.1084,0,22,0.02,0.010777,2.3532
2657,3.4259,1,53,0.02,0.015297,2.3555
2658,-0.681,0,16,0.02,0.012939,2.3582
2659,-1.0,0,1,0.02,0.004849,2.3515
2660,4.2453,1,81,0.02,0.014597,2.3741
2661,1.6238,0,62,0.02,0.013614,2.3484
2662,3.4833,1,39,0.02,0.009218,2.348
2663,3.7097,1,51,0.02,0.015214,2.3458
2664,-0.0845,0,29,0.02,0.010768,2.305
2665,3.0357,1,116,0.02,0.012633,2.2845
2666,-1.0,0,1,0.02,0.006103,2.2393
2667,-1.0263,0,2,0.02,0.004313,2.1687
2668,2.7292,0,51,0.02,0.012556,2.1511
2669,1.1311,0,34,0.02,0.013701,2.1724
2670,-1.0,0,1,0.02,0.015167,2.1643
2671,3.6392,1,36,0.02,0.017458,2.1633
2672,3.1108,1,68,0.02,0.01468,2.1484
2673,0.182,0,37,0.02,0.016203,2.1421
2674,-1.0,0,1,0.02,0.020849,2.1342
2675,0.0543,0,76,0.02,0.010762,2.103
2676,4.7123,1,67,0.02,0.015439,2.1146
2677,0.0333,0,23,0.02,0.013664,2.112
2678,-1.0,0,1,0.02,0.022648,2.0648
2679,2.7209,0,55,0.02,0.01226,2.045
2680,2.2318,0,84,0.02,0.013181,2.0295
2681,-0.767,0,9,0.02,0.006579,1.9881
2682,4.2919,1,92,0.02,0.017293,2.0003
2683,4.8953,1,74,0.02,0.012616,2.0357
2684,3.8227,1,55,0.02,0.013528,2.0384
2685,3.6966,1,102,0.02,0.015994,2.0557
2686,3.7905,1,67,0.02,0.014191,2.1036
2687,-1.4162,0,17,0.02,0.011936,2.0927
2688,-1.02,0,3,0.02,0.006317,2.0926
2689,1.31,0,45,0.02,0.016696,2.0834
2690,3.4693,1,39,0.02,0.013498,2.0833
2691,2.4829,0,77,0.02,0.016161,2.1168
2692,-1.0,0,1,0.02,0.005306,2.0997
2693,3.7708,1,48,0.02,0.014085,2.1057
2694,3.8825,1,49,0.02,0.016103,2.103
2695,5.0281,1,56,0.02,0.014206,2.1193
2696,4.1783,1,40,0.02,0.011289,2.1113
2697,4.3291,1,48,0.02,0.013608,2.117
2698,3.8714,1,74,0.02,0.014147,2.1174
2699,4.2453,1,45,0.02,0.010475,2.1138
2700,4.0466,1,40,0.02,0.012069,2.1083
2701,1.3691,0,42,0.02,0.014831,2.0844
2702,5.3975,1,67,0.02,0.013772,2.0904
2703,4.7935,1,61,0.02,0.011622,2.105
2704,4.7793,1,49,0.02,0.014193,2.1445
2705,3.5568,1,37,0.02,0.013459,2.1523
2706,1.4821,0,43,0.02,0.015144,2.1518
2707,0.7612,0,57,0.02,0.013035,2.158
2708,3.5504,1,36,0.02,0.011163,2.1541
2709,3.4782,1,49,0.02,0.01326,2.1555
2710,3.4437,1,50,0.02,0.016313,2.2001
2711,4.1057,1,80,0.02,0.013592,2.243
2712,0.7399,0,63,0.02,0.013504,2.2611
2713,1.7354,0,60,0.02,0.01479,2.2448
2714,3.2241,1,58,0.02,0.011379,2.2858
2715,3.5562,1,37,0.02,0.014998,2.2871
2716,-1.0,0,1,0.02,0.006602,2.2411
2717,-1.0,0,1,0.02,0.017048,2.2253
2718,0.3972,0,79,0.02,0.012843,2.1923
2719,4.6547,1,87,0.02,0.012978,2.2441
2720,0.9093,0,26,0.02,0.018001,2.2111
2721,2.0787,0,74,0.02,0.015493,2.1997
2722,2.0905,0,45,0.02,0.014052,2.1926
2723,3.8185,1,49,0.02,0.016197,2.1821
2724,4.1813,1,66,0.02,0.015114,2.1876
2725,-1.0,0,1,0.02,0.02352,2.1808
2726,-1.1747,0,5,0.02,0.013701,2.1279
2727,1.3727,0,41,0.02,0.019861,2.1099
2728,4.4873,1,57,0.02,0.017128,2.1466
2729,3.5094,1,43,0.02,0.016724,2.1672
2730,-0.9361,0,12,0.02,0.012024,2.1822
2731,3.2841,0,126,0.02,0.01442,2.2051
2732,2.9424,0,100,0.02,0.012853,2.1865
2733,3.5668,1,50,0.02,0.01475,2.1875
2734,5.1426,1,62,0.02,0.014692,2.2135
2735,1.3642,0,33,0.02,0.015686,2.1896
2736,3.6941,1,103,0.02,0.01352,2.1794
2737,-0.4387,0,20,0.02,0.014488,2.1395
2738,3.3463,1,69,0.02,0.013591,2.183
2739,3.6649,1,41,0.02,0.014685,2.1824
2740,-1.6562,0,47,0.02,0.015793,2.1281
2741,4.1627,1,88,0.02,0.015105,2.1313
2742,5.0479,1,74,0.02,0.015814,2.173
2743,-1.01,0,2,0.02,0.009831,2.1256
2744,1.0757,0,48,0.02,0.016799,2.1014
2745,1.067,0,44,0.02,0.011192,2.1287
2746,2.0899,0,97,0.02,0.014734,2.1289
2747,3.5224,1,55,0.02,0.01138,2.1354
2748,-1.0,0,1,0.02,0.012067,2.1147
2749,-1.0248,0,2,0.02,0.007658,2.0651
2750,0.8982,0,36,0.02,0.013035,2.0491
2751,3.593,1,34,0.02,0.015325,2.0867
2752,1.3922,0,31,0.02,0.021128,2.0909
2753,-1.176,0,5,0.02,0.008127,2.0405
2754,-1.0,0,1,0.02,0.00772,2.0416
2755,-1.0,0,1,0.02,0.020759,1.9899
2756,3.2009,1,72,0.02,0.018519,2.033
2757,-0.1462,0,19,0.02,0.017217,1.9972
2758,4.1719,1,50,0.02,0.015474,2.0458
2759,4.9776,1,50,0.02,0.015186,2.1056
2760,3.4632,1,64,0.02,0.016512,2.0977
2761,1.5485,0,64,0.02,0.011649,2.097
2762,4.0643,1,40,0.02,0.011036,2.1028
2763,4.147,1,44,0.02,0.016883,2.1072
2764,3.2145,1,115,0.02,0.014635,2.1401
2765,1.6831,0,59,0.02,0.015428,2.1266
2766,0.888,0,26,0.02,0.011977,2.1455
2767,0.0719,0,22,0.02,0.014135,2.1565
2768,4.3005,1,63,0.02,0.015346,2.1722
2769,0.405,0,21,0.02,0.010897,2.1649
2770,0.9745,0,47,0.02,0.013624,2.1847
2771,1.3182,0,50,0.02,0.01569,2.1615
2772,-0.4824,0,12,0.02,0.01418,2.1255
2773,3.7469,1,67,0.02,0.012839,2.1612
2774,-0.5207,0,29,0.02,0.014437,2.166
2775,-1.0,0,1,0.02,0.004933,2.1554
2776,3.9866,1,62,0.02,0.01421,2.1482
2777,0.6698,0,28,0.02,0.012767,2.1545
2778,-1.0,0,1,0.02,0.008122,2.1545
2779,4.0604,1,49,0.02,0.015387,2.1679
2780,-1.01,0,2,0.02,0.023719,2.1355
2781,4.2709,1,37,0.02,0.015092,2.1859
2782,3.431,1,72,0.02,0.01419,2.1773
2783,-1.0,0,1,0.02,0.00569,2.1183
2784,4.911,1,55,0.02,0.014796,2.1292
2785,4.0709,1,43,0.02,0.015826,2.133
2786,3.4268,1,35,0.02,0.012511,2.1293
2787,-1.0,0,1,0.02,0.003789,2.1335
2788,-0.4152,0,10,0.02,0.015575,2.1395
2789,3.5245,1,32,0.02,0.016249,2.1617
2790,2.6546,1,138,0.02,0.014536,2.1535
2791,3.9493,1,44,0.02,0.011,2.1682
2792,0.0977,0,26,0.02,0.01468,2.1792
2793,0.506,0,31,0.02,0.013046,2.1465
2794,4.9499,1,64,0.02,0.01215,2.1572
2795,-1.0,0,1,0.02,0.059572,2.0969
2796,3.7116,1,42,0.02,0.013388,2.0923
2797,5.0714,1,59,0.02,0.016945,2.0997
2798,5.2858,1,73,0.02,0.010986,2.1138
2799,3.6388,1,56,0.02,0.011438,2.1078
2800,3.7082,1,73,0.02,0.015852,2.1044
2801,-0.8214,0,6,0.02,0.006748,2.0825
2802,3.8208,1,35,0.02,0.013571,2.0667
2803,-0.2372,0,19,0.02,0.011511,2.0164
2804,3.9142,1,69,0.02,0.014725,2.0077
2805,4.0507,1,38,0.02,0.015757,2.0127
2806,3.4228,1,35,0.02,0.01589,2.0321
2807,3.199,1,77,0.02,0.016697,2.0565
2808,3.5576,1,32,0.02,0.016934,2.0565
2809,3.4776,1,30,0.02,0.014077,2.0565
2810,4.0651,1,99,0.02,0.012179,2.0627
2811,4.1427,1,57,0.02,0.012696,2.0631
2812,4.009,1,38,0.02,0.01576,2.0958
2813,1.5019,0,43,0.02,0.015427,2.0935
2814,2.9119,0,45,0.02,0.012753,2.0904
2815,3.8677,1,48,0.02,0.013709,2.0935
2816,1.4277,0,37,0.02,0.011074,2.1177
2817,3.717,1,53,0.02,0.014125,2.1649
2818,4.2526,1,46,0.02,0.014895,2.2035
2819,4.4517,1,44,0.02,0.009623,2.2014
2820,1.2282,0,30,0.02,0.015057,2.2046
2821,3.6146,1,34,0.02,0.012396,2.22
2822,3.5666,1,32,0.02,0.013968,2.2347
2823,3.5518,1,35,0.02,0.010203,2.2321
2824,-1.0276,0,5,0.02,0.021524,2.18
2825,3.6243,1,37,0.02,0.011965,2.2262
2826,3.8818,1,34,0.02,0.01714,2.2768
2827,3.538,1,33,0.02,0.015962,2.2985
2828,-1.0,0,1,0.02,0.00425,2.2436
2829,3.3987,1,82,0.02,0.013607,2.2425
2830,1.5775,0,46,0.02,0.012275,2.2676
2831,4.3882,1,51,0.02,0.013257,2.2786
2832,0.7519,0,23,0.02,0.01258,2.2567
2833,5.091,1,53,0.02,0.014279,2.272
2834,4.4579,1,40,0.02,0.010093,2.2651
2835,3.2314,1,61,0.02,0.014319,2.2838
2836,3.9451,1,37,0.02,0.015297,2.2863
2837,-0.6814,0,16,0.02,0.01602,2.2839
2838,3.8084,1,43,0.02,0.013948,2.2885
2839,3.9374,1,37,0.02,0.019681,2.2912
2840,3.7184,1,40,0.02,0.015414,2.345
2841,0.7,0,26,0.02,0.022274,2.3104
2842,3.9772,1,40,0.02,0.013773,2.2997
2843,4.4086,1,42,0.02,0.012618,2.3538
2844,4.1608,1,37,0.02,0.018952,2.3847
2845,3.9959,1,40,0.02,0.015496,2.414
2846,4.2612,1,45,0.02,0.013091,2.4357
2847,-1.0,0,1,0.02,0.007251,2.3905
2848,-0.5265,0,11,0.02,0.009396,2.3952
2849,4.0445,1,39,0.02,0.01233,2.4459
2850,3.4353,1,34,0.02,0.009648,2.4713
2851,4.533,1,50,0.02,0.013139,2.4807
2852,0.2141,0,25,0.02,0.013967,2.4689
2853,4.2659,1,55,0.02,0.015336,2.5233
2854,3.7526,1,36,0.02,0.011613,2.5708
2855,3.6248,1,41,0.02,0.014033,2.6171
2856,3.6329,1,43,0.02,0.016379,2.6214
2857,4.8527,1,48,0.02,0.011928,2.6714
2858,3.867,1,66,0.02,0.012621,2.6683
2859,-1.0,0,1,0.02,0.010653,2.6086
2860,3.0792,0,53,0.02,0.01493,2.6047
2861,1.6674,0,34,0.02,0.011407,2.6059
2862,0.5518,0,23,0.02,0.013192,2.5708
2863,4.7785,1,51,0.02,0.012108,2.5771
2864,3.4666,1,31,0.02,0.012996,2.5796
2865,2.4792,0,85,0.02,0.014153,2.5876
2866,1.713,0,39,0.02,0.012255,2.5958
2867,3.3959,1,43,0.02,0.011149,2.6291
2868,1.0357,0,26,0.02,0.011531,2.5964
2869,-0.7069,0,7,0.02,0.011374,2.5853
2870,3.9401,1,50,0.02,0.011273,2.615
2871,1.2031,0,28,0.02,0.013925,2.6138
2872,3.303,1,56,0.02,0.013339,2.6517
2873,-0.6799,0,16,0.02,0.011132,2.6074
2874,1.1046,0,35,0.02,0.011623,2.6237
2875,4.5401,1,74,0.02,0.011619,2.6791
2876,4.1355,1,44,0.02,0.015446,2.6805
2877,-1.0,0,1,0.02,0.014195,2.6638
2878,3.7352,1,48,0.02,0.010512,2.7112
2879,3.6807,1,34,0.02,0.015743,2.7074
2880,5.3392,1,62,0.02,0.01347,2.7709
2881,5.0655,1,58,0.02,0.012255,2.7788
2882,5.0892,1,50,0.02,0.015274,2.7954
2883,3.7858,1,32,0.02,0.014814,2.8433
2884,4.7668,1,57,0.02,0.011125,2.8418
2885,4.0281,1,42,0.02,0.012584,2.8414
2886,4.8137,1,46,0.02,0.014814,2.8553
2887,1.7436,0,43,0.02,0.013659,2.8827
2888,4.6378,1,42,0.02,0.011452,2.9332
2889,4.0241,1,45,0.02,0.011567,2.9382
2890,1.9774,0,43,0.02,0.01385,2.9315
2891,-1.0,0,1,0.02,0.003822,2.882
2892,0.617,0,26,0.02,0.018905,2.8872
2893,-0.8498,0,8,0.02,0.008948,2.8736
2894,0.8898,0,24,0.02,0.012805,2.833
2895,-1.0,0,1,0.02,0.004104,2.833
2896,-1.0,0,1,0.02,0.005981,2.7859
2897,-0.9926,0,9,0.02,0.013528,2.7253
2898,3.7189,1,38,0.02,0.016422,2.7096
2899,3.8508,1,54,0.02,0.010712,2.7117
2900,3.5243,1,42,0.02,0.014359,2.7099
2901,-1.0,0,1,0.02,0.026843,2.7081
2902,4.8769,1,48,0.02,0.016026,2.7186
2903,4.2621,1,55,0.02,0.015381,2.7636
2904,3.9218,1,65,0.02,0.017348,2.7637
2905,4.8265,1,86,0.02,0.013012,2.7715
2906,3.5107,1,32,0.02,0.015856,2.7723
2907,3.747,1,36,0.02,0.013447,2.7778
2908,1.0025,0,45,0.02,0.012704,2.7523
2909,0.4769,0,30,0.02,0.012905,2.7223
2910,3.5045,1,52,0.02,0.015207,2.7167
2911,4.1304,1,50,0.02,0.012351,2.7165
2912,4.1032,1,47,0.02,0.013874,2.7175
2913,4.145,1,44,0.02,0.014751,2.7439
2914,3.4103,1,51,0.02,0.01509,2.7489
2915,-1.0555,0,4,0.02,0.008957,2.6997
2916,4.4342,1,104,0.02,0.012582,2.7297
2917,3.5091,1,36,0.02,0.014956,2.7276
2918,-0.6862,0,15,0.02,0.01498,2.6783
2919,4.7775,1,63,0.02,0.016808,2.6815
2920,3.9609,1,38,0.02,0.020774,2.7088
2921,1.14,0,57,0.02,0.012843,2.6841
2922,3.8775,1,43,0.02,0.012405,2.6872
2923,4.9624,1,81,0.02,0.013952,2.7013
2924,-0.2559,0,15,0.02,0.011031,2.709
2925,4.2815,1,46,0.02,0.010639,2.7156
2926,4.1251,1,51,0.02,0.014898,2.718
2927,3.6518,1,75,0.02,0.015199,2.7192
2928,3.5759,1,39,0.02,0.016047,2.7649
2929,4.2326,1,37,0.02,0.014401,2.7733
2930,4.6766,1,43,0.02,0.014307,2.8043
2931,1.865,0,52,0.02,0.013477,2.779
2932,3.8687,1,54,0.02,0.013483,2.8102
2933,-1.0644,0,34,0.02,0.013605,2.7486
2934,4.1191,1,58,0.02,0.013723,2.7453
2935,4.7613,1,43,0.02,0.014264,2.7606
2936,3.8992,1,35,0.02,0.016655,2.7601
2937,-1.0,0,1,0.02,0.011645,2.7569
2938,3.992,1,56,0.02,0.014435,2.7587
2939,-1.0,0,1,0.02,0.006501,2.7094
2940,-1.0,0,1,0.02,0.015459,2.6622
2941,4.7534,1,83,0.02,0.012584,2.7027
2942,3.5601,1,44,0.02,0.011361,2.6985
2943,3.2996,1,92,0.02,0.012403,2.6875
2944,4.1592,1,61,0.02,0.017104,2.6874
2945,4.2544,1,47,0.02,0.013783,2.69
2946,1.979,0,36,0.02,0.012135,2.6672
2947,1.5598,0,44,0.02,0.014331,2.6928
2948,3.3679,1,52,0.02,0.013127,2.7317
2949,3.7023,1,48,0.02,0.01761,2.7283
2950,3.4822,1,92,0.02,0.015845,2.7288
2951,1.6282,0,34,0.02,0.014618,2.6997
2952,2.1598,0,57,0.02,0.012773,2.7192
2953,-0.7414,0,12,0.02,0.012308,2.6691
2954,-1.0,0,1,0.02,0.024326,2.6216
2955,3.4428,1,40,0.02,0.01245,2.6198
2956,2.3145,0,63,0.02,0.01331,2.6066
2957,4.7644,1,46,0.02,0.013028,2.6057
2958,4.2825,1,44,0.02,0.012364,2.6099
2959,-0.3111,0,17,0.02,0.010172,2.6168
2960,3.9516,1,51,0.02,0.012878,2.6255
2961,2.4776,0,45,0.02,0.01117,2.6336
2962,3.7029,1,34,0.02,0.014609,2.6651
2963,1.7415,0,39,0.02,0.012384,2.6347
2964,4.4028,1,39,0.02,0.01547,2.6441
2965,-1.01,0,2,0.02,0.01955,2.6092
2966,3.792,1,36,0.02,0.014247,2.63
2967,-1.1298,0,6,0.02,0.027111,2.5847
2968,3.641,1,45,0.02,0.015882,2.6108
2969,-0.5238,0,15,0.02,0.014319,2.6126
2970,-1.0,0,1,0.02,0.005656,2.5632
2971,4.2501,1,40,0.02,0.011958,2.5937
2972,-0.2905,0,22,0.02,0.013797,2.5577
2973,3.1611,1,66,0.02,0.016841,2.5962
2974,3.9161,1,45,0.02,0.011899,2.6243
2975,3.9468,1,38,0.02,0.012981,2.6183
2976,-1.0,0,1,0.02,0.012682,2.567
2977,3.5975,1,39,0.02,0.013339,2.613
2978,4.0167,1,35,0.02,0.012462,2.6158
2979,0.7338,0,24,0.02,0.0114,2.5863
2980,3.3057,1,57,0.02,0.013525,2.566
2981,3.5714,1,52,0.02,0.015586,2.551
2982,3.4698,1,41,0.02,0.01374,2.5348
2983,1.4839,0,52,0.02,0.014503,2.5118
2984,4.0388,1,52,0.02,0.015959,2.5045
2985,-1.0,0,1,0.02,0.044764,2.4543
2986,1.4409,0,39,0.02,0.01561,2.4205
2987,-1.0,0,1,0.02,0.008154,2.3931
2988,3.5922,1,47,0.02,0.013765,2.3826
2989,3.9807,1,46,0.02,0.01132,2.3822
2990,3.6606,1,33,0.02,0.01131,2.399
2991,-0.1687,0,20,0.02,0.009625,2.4073
2992,1.0364,0,62,0.02,0.018527,2.4115
2993,4.0818,1,47,0.02,0.012984,2.4609
2994,3.6339,1,63,0.02,0.015001,2.4883
2995,-1.0,0,1,0.02,0.090555,2.4883
2996,-1.4973,0,11,0.02,0.012007,2.4833
2997,3.7372,1,62,0.02,0.01327,2.5306
2998,4.4195,1,56,0.02,0.01488,2.5376
2999,4.4287,1,63,0.02,0.01296,2.5434
3000,1.2643,0,45,0.02,0.011365,2.5208
